1.167374672620000053e+00 1.949885922832836904e+00
1.169734498740000017e+00 1.972399375143480516e+00
1.172094099740000006e+00 1.951367221974501742e+00
1.174453475219999987e+00 1.922091591763156249e+00
1.176812624739999924e+00 1.934426262990740941e+00
1.179171547890000005e+00 1.975393226603010532e+00
1.181530244249999972e+00 1.936333598148146873e+00
1.183888713400000015e+00 1.975014230194687581e+00
1.186246954920000096e+00 1.949244393074865300e+00
1.188604968399999962e+00 1.905209577557833711e+00
1.190962753400000018e+00 1.950587494411121003e+00
1.193320309530000012e+00 1.937323232765818748e+00
1.195677636349999906e+00 1.928772347643484597e+00
1.198034733449999889e+00 1.909512266615351006e+00
1.200391600419999927e+00 1.948995914604127133e+00
1.202748236829999984e+00 1.948301445681227317e+00
1.205104642280000027e+00 1.891637471110089397e+00
1.207460816330000020e+00 1.918005790091084517e+00
1.209816758579999929e+00 1.896650700442974902e+00
1.212172468609999942e+00 1.907971960917330900e+00
1.214527946010000026e+00 1.902792600849718685e+00
1.216883190349999921e+00 1.888287556082413499e+00
1.219238201230000040e+00 1.874474192597946232e+00
1.221592978219999903e+00 1.896476720264248073e+00
1.223947520919999921e+00 1.907703738724448428e+00
1.226301828910000058e+00 1.889456809269776549e+00
1.228655901770000058e+00 1.846501440661960203e+00
1.231009739090000110e+00 1.914428384787012938e+00
1.233363340449999956e+00 1.914182817437248829e+00
1.235716705450000008e+00 1.925856989775181383e+00
1.238069833670000008e+00 1.857323731534458844e+00
1.240422724689999923e+00 1.898883191587015240e+00
1.242775378109999940e+00 1.881545551294807161e+00
1.245127793500000024e+00 1.845243311123875074e+00
1.247479970469999921e+00 1.865101677504793720e+00
1.249831908590000040e+00 1.855757139438837022e+00
1.252183607449999903e+00 1.845734117650694728e+00
1.254535066639999918e+00 1.869437912169657601e+00
1.256886285760000055e+00 1.839035355959345530e+00
1.259237264390000055e+00 1.897258635223610490e+00
1.261588002110000106e+00 1.824606039229359489e+00
1.263938498519999953e+00 1.876444566498207678e+00
1.266288753220000007e+00 1.873205577326200633e+00
1.268638765770000010e+00 1.818003734165545282e+00
1.270988535789999929e+00 1.852643156153318316e+00
1.273338062859999953e+00 1.879231132758769185e+00
1.275687346560000046e+00 1.853664544222719535e+00
1.278036386489999954e+00 1.855765144124392307e+00
1.280385182250000087e+00 1.848582584785112282e+00
1.282733733419999966e+00 1.855729985259413795e+00
1.285082039590000003e+00 1.836853135854934926e+00
1.287430100359999940e+00 1.888758687423571558e+00
1.289777915309999967e+00 1.840508406600530833e+00
1.292125484050000050e+00 1.842144988140838713e+00
1.294472806159999934e+00 1.798244536501472091e+00
1.296819881240000027e+00 1.817521854464696496e+00
1.299166708880000076e+00 1.818696912047886194e+00
1.301513288670000046e+00 1.842318908875911099e+00
1.303859620209999903e+00 1.860654471660000198e+00
1.306205703090000059e+00 1.831508327242688416e+00
1.308551536910000035e+00 1.809548874423950515e+00
1.310897121260000020e+00 1.845997943223112614e+00
1.313242455729999980e+00 1.852969305450612225e+00
1.315587539930000105e+00 1.840990109163437083e+00
1.317932373429999915e+00 1.867825012098649928e+00
1.320276955850000045e+00 1.845960886610187757e+00
1.322621286780000016e+00 1.841690421888486640e+00
1.324965365810000018e+00 1.809988585193037736e+00
1.327309192540000016e+00 1.838504679032863187e+00
1.329652766569999978e+00 1.817764305097112398e+00
1.331996087490000091e+00 1.868877213610924848e+00
1.334339154910000103e+00 1.866038917506162242e+00
1.336681968409999977e+00 1.895395458186301063e+00
1.339024527589999902e+00 1.887323873999412704e+00
1.341366832060000069e+00 1.843284105729026123e+00
1.343708881420000001e+00 1.892111244285111127e+00
1.346050675250000106e+00 1.840749278566200964e+00
1.348392213169999909e+00 1.844810770339237571e+00
1.350733494760000042e+00 1.864622712524024450e+00
1.353074519630000028e+00 1.906221105138612870e+00
1.355415287380000056e+00 1.864413754691376823e+00
1.357755797610000092e+00 1.870923731672511359e+00
1.360096049910000104e+00 1.866203416416012395e+00
1.362436043900000060e+00 1.883279618005400557e+00
1.364775779159999924e+00 1.909064265525536541e+00
1.367115255300000110e+00 1.873537344937588500e+00
1.369454471929999917e+00 1.905613220888835890e+00
1.371793428639999979e+00 1.905701980865712741e+00
1.374132125030000040e+00 1.898655967838149827e+00
1.376470560710000068e+00 1.964694486009461727e+00
1.378808735280000031e+00 1.916273351871275565e+00
1.381146648339999894e+00 1.919777545192888013e+00
1.383484299500000070e+00 1.918881626146175634e+00
1.385821688350000080e+00 1.941323062018326162e+00
1.388158814509999894e+00 1.982686228810387696e+00
1.390495677569999922e+00 1.910949778737649041e+00
1.392832277139999908e+00 1.920268334088375717e+00
1.395168612830000043e+00 1.952137641418124403e+00
1.397504684230000072e+00 1.927175627258237434e+00
1.399840490959999961e+00 1.991829957184824806e+00
1.402176032609999901e+00 1.963327711807261622e+00
1.404511308800000080e+00 1.944298561376037071e+00
1.406846319120000022e+00 1.978688448986400061e+00
1.409181063199999917e+00 1.945658297212474075e+00
1.411515540619999953e+00 1.969873825078725993e+00
